"country_name","country_code","indicator_name","year","gdp_growth"
"Sudan","SDN","GDP growth (annual %)",2015,4.906045175
"Senegal","SEN","GDP growth (annual %)",2015,6.367263427
"Singapore","SGP","GDP growth (annual %)",2015,2.892499228
"Solomon Islands","SLB","GDP growth (annual %)",2015,2.542239607
"Sierra Leone","SLE","GDP growth (annual %)",2015,-20.59877072
"El Salvador","SLV","GDP growth (annual %)",2015,2.398973133
"San Marino","SMR","GDP growth (annual %)",2015,0.6
"Serbia","SRB","GDP growth (annual %)",2015,1.776324024
"Sub-Saharan Africa (excluding high income)","SSA","GDP growth (annual %)",2015,2.826280884
"South Sudan","SSD","GDP growth (annual %)",2015,-10.79336462
"Sub-Saharan Africa","SSF","GDP growth (annual %)",2015,2.827797848
"Small states","SST","GDP growth (annual %)",2015,2.673653403
"Sao Tome and Principe","STP","GDP growth (annual %)",2015,3.798398936
"Suriname","SUR","GDP growth (annual %)",2015,-3.411095864
"Slovak Republic","SVK","GDP growth (annual %)",2015,4.821918506
"Slovenia","SVN","GDP growth (annual %)",2015,2.210081624
"Sweden","SWE","GDP growth (annual %)",2015,4.420799639
"Eswatini","SWZ","GDP growth (annual %)",2015,2.312465693
"Sint Maarten (Dutch part)","SXM","GDP growth (annual %)",2015,0.50906595
"Seychelles","SYC","GDP growth (annual %)",2015,4.937385619
"Turks and Caicos Islands","TCA","GDP growth (annual %)",2015,5.941270828
"Chad","TCD","GDP growth (annual %)",2015,2.767675685
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP growth (annual %)",2015,6.510313989
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP growth (annual %)",2015,1.238421911
"Togo","TGO","GDP growth (annual %)",2015,5.742852749
"Thailand","THA","GDP growth (annual %)",2015,3.133896962
"Tajikistan","TJK","GDP growth (annual %)",2015,6.008287872
"Turkmenistan","TKM","GDP growth (annual %)",2015,6.49999991
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP growth (annual %)",2015,-0.41304292
"Timor-Leste","TLS","GDP growth (annual %)",2015,20.62560288
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP growth (annual %)",2015,0.958014158
"Tonga","TON","GDP growth (annual %)",2015,3.71184687
"South Asia (IDA & IBRD)","TSA","GDP growth (annual %)",2015,7.480329797
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP growth (annual %)",2015,2.827797848
"Trinidad and Tobago","TTO","GDP growth (annual %)",2015,1.823184697
"Tunisia","TUN","GDP growth (annual %)",2015,1.194541753
"Turkey","TUR","GDP growth (annual %)",2015,6.085886616
"Tuvalu","TUV","GDP growth (annual %)",2015,9.142893933
"Tanzania","TZA","GDP growth (annual %)",2015,6.160628774
"Uganda","UGA","GDP growth (annual %)",2015,5.187859863
"Ukraine","UKR","GDP growth (annual %)",2015,-9.772973947
"Upper middle income","UMC","GDP growth (annual %)",2015,3.201127279
"Uruguay","URY","GDP growth (annual %)",2015,0.370741256
"United States","USA","GDP growth (annual %)",2015,2.880910466
"Uzbekistan","UZB","GDP growth (annual %)",2015,7.447673769
"St. Vincent and the Grenadines","VCT","GDP growth (annual %)",2015,1.330275498
"Venezuela, RB","VEN","GDP growth (annual %)",2015,-6.221371027
"Virgin Islands (U.S.)","VIR","GDP growth (annual %)",2015,0.194174757
"Vietnam","VNM","GDP growth (annual %)",2015,6.679288789
"Vanuatu","VUT","GDP growth (annual %)",2015,0.2
"World","WLD","GDP growth (annual %)",2015,2.80594172
"Samoa","WSM","GDP growth (annual %)",2015,4.272189487
"Kosovo","XKX","GDP growth (annual %)",2015,4.095280929
"Yemen, Rep.","YEM","GDP growth (annual %)",2015,-16.67846313
"South Africa","ZAF","GDP growth (annual %)",2015,1.193732801
"Zambia","ZMB","GDP growth (annual %)",2015,2.91988111
"Zimbabwe","ZWE","GDP growth (annual %)",2015,1.779872703
"Aruba","ABW","GDP growth (annual %)",2016,-0.211225106
"Afghanistan","AFG","GDP growth (annual %)",2016,2.260314205
"Angola","AGO","GDP growth (annual %)",2016,-2.58009724
"Albania","ALB","GDP growth (annual %)",2016,3.314804753
"Andorra","AND","GDP growth (annual %)",2016,1.889124387
"Arab World","ARB","GDP growth (annual %)",2016,3.372624384
"United Arab Emirates","ARE","GDP growth (annual %)",2016,3.060964305
"Argentina","ARG","GDP growth (annual %)",2016,-2.080327844
"Armenia","ARM","GDP growth (annual %)",2016,0.2
"American Samoa","ASM","GDP growth (annual %)",2016,-2.769230769
"Antigua and Barbuda","ATG","GDP growth (annual %)",2016,5.497788456
"Australia","AUS","GDP growth (annual %)",2016,2.770656693
"Austria","AUT","GDP growth (annual %)",2016,2.082608428
"Azerbaijan","AZE","GDP growth (annual %)",2016,-3.064200035
"Burundi","BDI","GDP growth (annual %)",2016,-0.600020001
"Belgium","BEL","GDP growth (annual %)",2016,1.511106034
"Benin","BEN","GDP growth (annual %)",2016,3.96485991
"Burkina Faso","BFA","GDP growth (annual %)",2016,5.906024993
"Bangladesh","BGD","GDP growth (annual %)",2016,7.113489474
"Bulgaria","BGR","GDP growth (annual %)",2016,3.936758149
"Bahrain","BHR","GDP growth (annual %)",2016,3.473516575
"Bahamas, The","BHS","GDP growth (annual %)",2016,0.446254968
"Bosnia and Herzegovina","BIH","GDP growth (annual %)",2016,3.145651329
"Belarus","BLR","GDP growth (annual %)",2016,-2.526446436
"Belize","BLZ","GDP growth (annual %)",2016,-0.58802365
"Bolivia","BOL","GDP growth (annual %)",2016,4.263919504
"Brazil","BRA","GDP growth (annual %)",2016,-3.305358252
"Barbados","BRB","GDP growth (annual %)",2016,2.279013165
"Brunei Darussalam","BRN","GDP growth (annual %)",2016,-2.465514923
"Bhutan","BTN","GDP growth (annual %)",2016,8.127033384
"Botswana","BWA","GDP growth (annual %)",2016,4.303737457
"Central African Republic","CAF","GDP growth (annual %)",2016,4.750316841
"Canada","CAN","GDP growth (annual %)",2016,1.107099385
"Central Europe and the Baltics","CEB","GDP growth (annual %)",2016,3.050636943
"Switzerland","CHE","GDP growth (annual %)",2016,1.722649108
"Chile","CHL","GDP growth (annual %)",2016,1.670540173
"China","CHN","GDP growth (annual %)",2016,6.736675253
"Cote d'Ivoire","CIV","GDP growth (annual %)",2016,7.971751186
"Cameroon","CMR","GDP growth (annual %)",2016,4.648481551
"Congo, Dem. Rep.","COD","GDP growth (annual %)",2016,2.399379098
"Congo, Rep.","COG","GDP growth (annual %)",2016,-2.800018788
"Colombia","COL","GDP growth (annual %)",2016,2.087382502
"Comoros","COM","GDP growth (annual %)",2016,3.320680025
"Cabo Verde","CPV","GDP growth (annual %)",2016,4.705791509
"Costa Rica","CRI","GDP growth (annual %)",2016,4.245989878
"Caribbean small states","CSS","GDP growth (annual %)",2016,-1.651455047
"Cuba","CUB","GDP growth (annual %)",2016,0.513761468
"Curacao","CUW","GDP growth (annual %)",2016,-0.986569701
"Cayman Islands","CYM","GDP growth (annual %)",2016,3.096282182
"Cyprus","CYP","GDP growth (annual %)",2016,6.746583679
"Czech Republic","CZE","GDP growth (annual %)",2016,2.450542386
"Germany","DEU","GDP growth (annual %)",2016,2.229999967
"Djibouti","DJI","GDP growth (annual %)",2016,6.918584624
"Dominica","DMA","GDP growth (annual %)",2016,2.556494913
"Denmark","DNK","GDP growth (annual %)",2016,3.245957666
"Dominican Republic","DOM","GDP growth (annual %)",2016,6.659200262
"Algeria","DZA","GDP growth (annual %)",2016,3.2
"East Asia & Pacific (excluding high income)","EAP","GDP growth (annual %)",2016,6.375060811
"Early-demographic dividend","EAR","GDP growth (annual %)",2016,3.961128255
"East Asia & Pacific","EAS","GDP growth (annual %)",2016,4.057325585
"Europe & Central Asia (excluding high income)","ECA","GDP growth (annual %)",2016,1.755043904
"Europe & Central Asia","ECS","GDP growth (annual %)",2016,1.94012948
"Ecuador","ECU","GDP growth (annual %)",2016,-1.226383985
"Egypt, Arab Rep.","EGY","GDP growth (annual %)",2016,4.346643453
"Euro area","EMU","GDP growth (annual %)",2016,1.91021306
"Spain","ESP","GDP growth (annual %)",2016,3.03130133
"Estonia","EST","GDP growth (annual %)",2016,2.631567906
"Ethiopia","ETH","GDP growth (annual %)",2016,9.433482658
"European Union","EUU","GDP growth (annual %)",2016,2.039217766
"Fragile and conflict affected situations","FCS","GDP growth (annual %)",2016,5.89404481
"Finland","FIN","GDP growth (annual %)",2016,2.627998449
"Fiji","FJI","GDP growth (annual %)",2016,2.509785497
"France","FRA","GDP growth (annual %)",2016,1.095464395
"Micronesia, Fed. Sts.","FSM","GDP growth (annual %)",2016,0.900187187
"Gabon","GAB","GDP growth (annual %)",2016,2.091442208
"United Kingdom","GBR","GDP growth (annual %)",2016,1.918155106
"Georgia","GEO","GDP growth (annual %)",2016,2.9
"Ghana","GHA","GDP growth (annual %)",2016,3.447792991
"Guinea","GIN","GDP growth (annual %)",2016,10.82062122
"Gambia, The","GMB","GDP growth (annual %)",2016,1.943359655
"Guinea-Bissau","GNB","GDP growth (annual %)",2016,6.262805638
"Equatorial Guinea","GNQ","GDP growth (annual %)",2016,-8.816417232
"Greece","GRC","GDP growth (annual %)",2016,-0.190952296
"Grenada","GRD","GDP growth (annual %)",2016,3.735614132
"Greenland","GRL","GDP growth (annual %)",2016,4.68195411
"Guatemala","GTM","GDP growth (annual %)",2016,3.092482558
"Guam","GUM","GDP growth (annual %)",2016,0.289073039
"Guyana","GUY","GDP growth (annual %)",2016,3.363216124
"High income","HIC","GDP growth (annual %)",2016,1.713476258
"Hong Kong SAR, China","HKG","GDP growth (annual %)",2016,2.176398369
"Honduras","HND","GDP growth (annual %)",2016,3.892972197
"Heavily indebted poor countries (HIPC)","HPC","GDP growth (annual %)",2016,4.634420282
"Croatia","HRV","GDP growth (annual %)",2016,3.483525422
"Haiti","HTI","GDP growth (annual %)",2016,1.452710152
"Hungary","HUN","GDP growth (annual %)",2016,2.199998761
"IBRD only","IBD","GDP growth (annual %)",2016,3.946365494
"IDA & IBRD total","IBT","GDP growth (annual %)",2016,3.893837873
"IDA total","IDA","GDP growth (annual %)",2016,3.150874608
"IDA blend","IDB","GDP growth (annual %)",2016,1.576898025
"Indonesia","IDN","GDP growth (annual %)",2016,5.033069183
"IDA only","IDX","GDP growth (annual %)",2016,4.812169638
"Isle of Man","IMN","GDP growth (annual %)",2016,7.399999657
"India","IND","GDP growth (annual %)",2016,8.169526505
"Ireland","IRL","GDP growth (annual %)",2016,3.677815811
"Iran, Islamic Rep.","IRN","GDP growth (annual %)",2016,13.39624446
"Iraq","IRQ","GDP growth (annual %)",2016,15.21246273
"Iceland","ISL","GDP growth (annual %)",2016,7.351475308
"Israel","ISR","GDP growth (annual %)",2016,3.982046375
"Italy","ITA","GDP growth (annual %)",2016,1.279671128
"Jamaica","JAM","GDP growth (annual %)",2016,1.375638727
"Jordan","JOR","GDP growth (annual %)",2016,2.003733625
"Japan","JPN","GDP growth (annual %)",2016,0.609093181
"Kazakhstan","KAZ","GDP growth (annual %)",2016,1.1
"Kenya","KEN","GDP growth (annual %)",2016,5.8789493
"Kyrgyz Republic","KGZ","GDP growth (annual %)",2016,4.3
"Cambodia","KHM","GDP growth (annual %)",2016,7.030966776
"Kiribati","KIR","GDP growth (annual %)",2016,5.129750525
"St. Kitts and Nevis","KNA","GDP growth (annual %)",2016,2.826378868
"Korea, Rep.","KOR","GDP growth (annual %)",2016,2.929304795
"Kuwait","KWT","GDP growth (annual %)",2016,2.926121132
"Latin America & Caribbean (excluding high income)","LAC","GDP growth (annual %)",2016,-1.69127274
"Lao PDR","LAO","GDP growth (annual %)",2016,7.022836255
"Lebanon","LBN","GDP growth (annual %)",2016,1.6055246
"Liberia","LBR","GDP growth (annual %)",2016,-1.599584075
"Libya","LBY","GDP growth (annual %)",2016,-2.79546889
"St. Lucia","LCA","GDP growth (annual %)",2016,3.146332373
"Latin America & Caribbean","LCN","GDP growth (annual %)",2016,-1.462464435
"Least developed countries: UN classification","LDC","GDP growth (annual %)",2016,3.831559064
"Low income","LIC","GDP growth (annual %)",2016,3.428058988
"Sri Lanka","LKA","GDP growth (annual %)",2016,4.486634531
"Lower middle income","LMC","GDP growth (annual %)",2016,5.564805219
"Low & middle income","LMY","GDP growth (annual %)",2016,3.93682341
"Lesotho","LSO","GDP growth (annual %)",2016,3.218553361
"Late-demographic dividend","LTE","GDP growth (annual %)",2016,3.773265641
"Lithuania","LTU","GDP growth (annual %)",2016,2.555939567
"Luxembourg","LUX","GDP growth (annual %)",2016,4.574600283
"Latvia","LVA","GDP growth (annual %)",2016,1.773809577
"Macao SAR, China","MAC","GDP growth (annual %)",2016,-0.718343471
"Morocco","MAR","GDP growth (annual %)",2016,1.05985639
"Monaco","MCO","GDP growth (annual %)",2016,3.5
"Moldova","MDA","GDP growth (annual %)",2016,4.408886743
"Madagascar","MDG","GDP growth (annual %)",2016,3.993146064
"Maldives","MDV","GDP growth (annual %)",2016,6.338300636
"Middle East & North Africa","MEA","GDP growth (annual %)",2016,4.919007702
"Mexico","MEX","GDP growth (annual %)",2016,2.910546459
"Marshall Islands","MHL","GDP growth (annual %)",2016,1.306665887
"Middle income","MIC","GDP growth (annual %)",2016,3.943786349
"North Macedonia","MKD","GDP growth (annual %)",2016,2.848441461
"Mali","MLI","GDP growth (annual %)",2016,5.799999995
"Malta","MLT","GDP growth (annual %)",2016,5.675698854
"Myanmar","MMR","GDP growth (annual %)",2016,5.862472915
"Middle East & North Africa (excluding high income)","MNA","GDP growth (annual %)",2016,7.701688924
"Montenegro","MNE","GDP growth (annual %)",2016,2.949338685
"Mongolia","MNG","GDP growth (annual %)",2016,1.168393456
"Northern Mariana Islands","MNP","GDP growth (annual %)",2016,28.31105711
"Mozambique","MOZ","GDP growth (annual %)",2016,3.824214319
"Mauritania","MRT","GDP growth (annual %)",2016,1.843634255
"Mauritius","MUS","GDP growth (annual %)",2016,3.837932629
"Malawi","MWI","GDP growth (annual %)",2016,2.484040626
"Malaysia","MYS","GDP growth (annual %)",2016,4.449755765
"North America","NAC","GDP growth (annual %)",2016,1.522581812
"Namibia","NAM","GDP growth (annual %)",2016,1.123168844
"Niger","NER","GDP growth (annual %)",2016,4.925930933
"Nigeria","NGA","GDP growth (annual %)",2016,-1.61686895
"Nicaragua","NIC","GDP growth (annual %)",2016,4.563542212
"Netherlands","NLD","GDP growth (annual %)",2016,2.191713719
"Norway","NOR","GDP growth (annual %)",2016,1.071558977
"Nepal","NPL","GDP growth (annual %)",2016,0.588678499
"Nauru","NRU","GDP growth (annual %)",2016,10.400004
"New Zealand","NZL","GDP growth (annual %)",2016,3.645798978
"OECD members","OED","GDP growth (annual %)",2016,1.743459517
"Oman","OMN","GDP growth (annual %)",2016,4.980170972
"Other small states","OSS","GDP growth (annual %)",2016,2.432112355
"Pakistan","PAK","GDP growth (annual %)",2016,5.526735845
"Panama","PAN","GDP growth (annual %)",2016,4.966420444
"Peru","PER","GDP growth (annual %)",2016,3.953318715
"Philippines","PHL","GDP growth (annual %)",2016,6.884055037
"Palau","PLW","GDP growth (annual %)",2016,0.796679888
"Papua New Guinea","PNG","GDP growth (annual %)",2016,4.077773638
"Poland","POL","GDP growth (annual %)",2016,3.063908116
"Pre-demographic dividend","PRE","GDP growth (annual %)",2016,3.086084677
"Puerto Rico","PRI","GDP growth (annual %)",2016,-1.263002925
"Portugal","PRT","GDP growth (annual %)",2016,2.019485117
"Paraguay","PRY","GDP growth (annual %)",2016,4.31290497
"West Bank and Gaza","PSE","GDP growth (annual %)",2016,4.708435256
"Pacific island small states","PSS","GDP growth (annual %)",2016,3.293138371
"Post-demographic dividend","PST","GDP growth (annual %)",2016,1.642459664
"Qatar","QAT","GDP growth (annual %)",2016,2.131310916
"Romania","ROU","GDP growth (annual %)",2016,4.800799906
"Russian Federation","RUS","GDP growth (annual %)",2016,0.329280658
"Rwanda","RWA","GDP growth (annual %)",2016,5.981332722
"South Asia","SAS","GDP growth (annual %)",2016,7.706942411
"Saudi Arabia","SAU","GDP growth (annual %)",2016,1.670624757
"Sudan","SDN","GDP growth (annual %)",2016,4.700000042
"Senegal","SEN","GDP growth (annual %)",2016,6.356396792
"Singapore","SGP","GDP growth (annual %)",2016,2.962327259
"Solomon Islands","SLB","GDP growth (annual %)",2016,3.2209476
"Sierra Leone","SLE","GDP growth (annual %)",2016,6.055474029
"El Salvador","SLV","GDP growth (annual %)",2016,2.50702399
"San Marino","SMR","GDP growth (annual %)",2016,2.2
"Serbia","SRB","GDP growth (annual %)",2016,3.340332014
"Sub-Saharan Africa (excluding high income)","SSA","GDP growth (annual %)",2016,1.230901211
"Sub-Saharan Africa","SSF","GDP growth (annual %)",2016,1.233311923
"Small states","SST","GDP growth (annual %)",2016,1.866758264
"Sao Tome and Principe","STP","GDP growth (annual %)",2016,4.172377734
"Suriname","SUR","GDP growth (annual %)",2016,-5.561193424
"Slovak Republic","SVK","GDP growth (annual %)",2016,2.123463221
"Slovenia","SVN","GDP growth (annual %)",2016,3.121699782
"Sweden","SWE","GDP growth (annual %)",2016,2.413038141
"Eswatini","SWZ","GDP growth (annual %)",2016,1.26829648
"Sint Maarten (Dutch part)","SXM","GDP growth (annual %)",2016,0.43250626
"Seychelles","SYC","GDP growth (annual %)",2016,4.503032666
"Turks and Caicos Islands","TCA","GDP growth (annual %)",2016,4.399701715
"Chad","TCD","GDP growth (annual %)",2016,-6.255527085
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP growth (annual %)",2016,6.375400215
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP growth (annual %)",2016,1.949088533
"Togo","TGO","GDP growth (annual %)",2016,5.559094984
"Thailand","THA","GDP growth (annual %)",2016,3.356488872
"Tajikistan","TJK","GDP growth (annual %)",2016,6.872963797
"Turkmenistan","TKM","GDP growth (annual %)",2016,6.199999966
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP growth (annual %)",2016,-1.503127684
"Timor-Leste","TLS","GDP growth (annual %)",2016,0.706713575
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP growth (annual %)",2016,7.725701591
"Tonga","TON","GDP growth (annual %)",2016,3.37947375
"South Asia (IDA & IBRD)","TSA","GDP growth (annual %)",2016,7.706942411
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP growth (annual %)",2016,1.233311923
"Trinidad and Tobago","TTO","GDP growth (annual %)",2016,-6.296446956
"Tunisia","TUN","GDP growth (annual %)",2016,1.262528588
"Turkey","TUR","GDP growth (annual %)",2016,3.183831547
"Tuvalu","TUV","GDP growth (annual %)",2016,3.034723153
"Tanzania","TZA","GDP growth (annual %)",2016,6.867116196
"Uganda","UGA","GDP growth (annual %)",2016,4.781000291
"Ukraine","UKR","GDP growth (annual %)",2016,2.440994738
"Upper middle income","UMC","GDP growth (annual %)",2016,3.471526912
"Uruguay","URY","GDP growth (annual %)",2016,1.689798162
"United States","USA","GDP growth (annual %)",2016,1.56721517
"Uzbekistan","UZB","GDP growth (annual %)",2016,6.094196403
"St. Vincent and the Grenadines","VCT","GDP growth (annual %)",2016,1.897440944
"Venezuela, RB","VEN","GDP growth (annual %)",2016,-17.0403346
"Virgin Islands (U.S.)","VIR","GDP growth (annual %)",2016,0.904392765
"Vietnam","VNM","GDP growth (annual %)",2016,6.210811668
"Vanuatu","VUT","GDP growth (annual %)",2016,3.5
"World","WLD","GDP growth (annual %)",2016,2.481500069
"Samoa","WSM","GDP growth (annual %)",2016,8.054157728
"Kosovo","XKX","GDP growth (annual %)",2016,4.070291964
"Yemen, Rep.","YEM","GDP growth (annual %)",2016,-13.62145844
"South Africa","ZAF","GDP growth (annual %)",2016,0.39908793
"Zambia","ZMB","GDP growth (annual %)",2016,3.757177805
"Zimbabwe","ZWE","GDP growth (annual %)",2016,0.755869251
"Aruba","ABW","GDP growth (annual %)",2017,1.330511037
"Afghanistan","AFG","GDP growth (annual %)",2017,2.665292046
"Angola","AGO","GDP growth (annual %)",2017,-0.147207426
"Albania","ALB","GDP growth (annual %)",2017,3.821081417
"Andorra","AND","GDP growth (annual %)",2017,1.724022237
"Arab World","ARB","GDP growth (annual %)",2017,0.832435499
"United Arab Emirates","ARE","GDP growth (annual %)",2017,0.490860761
"Argentina","ARG","GDP growth (annual %)",2017,2.668590379
"Armenia","ARM","GDP growth (annual %)",2017,7.500000002
"American Samoa","ASM","GDP growth (annual %)",2017,-5.85443038
"Antigua and Barbuda","ATG","GDP growth (annual %)",2017,3.145543603
"Australia","AUS","GDP growth (annual %)",2017,2.367617253
"Austria","AUT","GDP growth (annual %)",2017,2.476443921
"Azerbaijan","AZE","GDP growth (annual %)",2017,-0.282011197
"Burundi","BDI","GDP growth (annual %)",2017,0.500009999
"Belgium","BEL","GDP growth (annual %)",2017,1.964192755
"Benin","BEN","GDP growth (annual %)",2017,5.837823305
"Burkina Faso","BFA","GDP growth (annual %)",2017,6.34991812
"Bangladesh","BGD","GDP growth (annual %)",2017,7.284184092
"Bulgaria","BGR","GDP growth (annual %)",2017,3.811248158
"Bahrain","BHR","GDP growth (annual %)",2017,3.803522262
"Bahamas, The","BHS","GDP growth (annual %)",2017,0.066664463
"Bosnia and Herzegovina","BIH","GDP growth (annual %)",2017,2.127645789
"Belarus","BLR","GDP growth (annual %)",2017,2.5321835
"Belize","BLZ","GDP growth (annual %)",2017,1.437288946
"Bolivia","BOL","GDP growth (annual %)",2017,4.195209367
"Brazil","BRA","GDP growth (annual %)",2017,1.063832555
"Barbados","BRB","GDP growth (annual %)",2017,-0.173066522
"Brunei Darussalam","BRN","GDP growth (annual %)",2017,1.328602552
"Bhutan","BTN","GDP growth (annual %)",2017,4.651834826
"Botswana","BWA","GDP growth (annual %)",2017,2.907531122
"Central African Republic","CAF","GDP growth (annual %)",2017,4.527278213
"Canada","CAN","GDP growth (annual %)",2017,2.978565954
"Central Europe and the Baltics","CEB","GDP growth (annual %)",2017,4.79903515
"Switzerland","CHE","GDP growth (annual %)",2017,1.799476694
"Chile","CHL","GDP growth (annual %)",2017,1.279183341
"China","CHN","GDP growth (annual %)",2017,6.757007611
"Cote d'Ivoire","CIV","GDP growth (annual %)",2017,7.702089422
"Cameroon","CMR","GDP growth (annual %)",2017,3.549087318
"Congo, Dem. Rep.","COD","GDP growth (annual %)",2017,3.726947653
"Congo, Rep.","COG","GDP growth (annual %)",2017,-3.1
"Colombia","COL","GDP growth (annual %)",2017,1.351326676
"Comoros","COM","GDP growth (annual %)",2017,3.815702113
"Cabo Verde","CPV","GDP growth (annual %)",2017,3.702039188
"Costa Rica","CRI","GDP growth (annual %)",2017,3.397181701
"Caribbean small states","CSS","GDP growth (annual %)",2017,-0.193581552
"Cuba","CUB","GDP growth (annual %)",2017,1.809054399
"Curacao","CUW","GDP growth (annual %)",2017,-1.73976542
"Cayman Islands","CYM","GDP growth (annual %)",2017,3.039349203
"Cyprus","CYP","GDP growth (annual %)",2017,4.361228837
"Czech Republic","CZE","GDP growth (annual %)",2017,4.35260352
"Germany","DEU","GDP growth (annual %)",2017,2.465030029
"Djibouti","DJI","GDP growth (annual %)",2017,5.076899643
"Dominica","DMA","GDP growth (annual %)",2017,-6.79942797
"Denmark","DNK","GDP growth (annual %)",2017,2.036165206
"Dominican Republic","DOM","GDP growth (annual %)",2017,4.666704676
"Algeria","DZA","GDP growth (annual %)",2017,1.3
"East Asia & Pacific (excluding high income)","EAP","GDP growth (annual %)",2017,6.471301191
"Early-demographic dividend","EAR","GDP growth (annual %)",2017,4.095204041
"East Asia & Pacific","EAS","GDP growth (annual %)",2017,4.591922496
"Europe & Central Asia (excluding high income)","ECA","GDP growth (annual %)",2017,4.039172052
"Europe & Central Asia","ECS","GDP growth (annual %)",2017,2.758171485
"Ecuador","ECU","GDP growth (annual %)",2017,2.368386526
"Egypt, Arab Rep.","EGY","GDP growth (annual %)",2017,4.181221001
"Euro area","EMU","GDP growth (annual %)",2017,2.542169155
"Spain","ESP","GDP growth (annual %)",2017,2.891768107
"Estonia","EST","GDP growth (annual %)",2017,5.748802092
"Ethiopia","ETH","GDP growth (annual %)",2017,9.503858571
"European Union","EUU","GDP growth (annual %)",2017,2.597720526
"Fragile and conflict affected situations","FCS","GDP growth (annual %)",2017,2.765788317
"Finland","FIN","GDP growth (annual %)",2017,3.05128111
"Fiji","FJI","GDP growth (annual %)",2017,5.425740314
"France","FRA","GDP growth (annual %)",2017,2.260202721
"Micronesia, Fed. Sts.","FSM","GDP growth (annual %)",2017,2.682178867
"Gabon","GAB","GDP growth (annual %)",2017,0.479762271
"United Kingdom","GBR","GDP growth (annual %)",2017,1.892077038
"Georgia","GEO","GDP growth (annual %)",2017,4.8
"Ghana","GHA","GDP growth (annual %)",2017,8.143446549
"Guinea","GIN","GDP growth (annual %)",2017,10.30000083
"Gambia, The","GMB","GDP growth (annual %)",2017,4.822611249
"Guinea-Bissau","GNB","GDP growth (annual %)",2017,5.919176626
"Equatorial Guinea","GNQ","GDP growth (annual %)",2017,-4.685683868
"Greece","GRC","GDP growth (annual %)",2017,1.505099339
"Grenada","GRD","GDP growth (annual %)",2017,4.459048241
"Greenland","GRL","GDP growth (annual %)",2017,0.468546638
"Guatemala","GTM","GDP growth (annual %)",2017,2.760334857
"Guam","GUM","GDP growth (annual %)",2017,0.24980784
"Guyana","GUY","GDP growth (annual %)",2017,2.100003391
"High income","HIC","GDP growth (annual %)",2017,2.302777126
"Hong Kong SAR, China","HKG","GDP growth (annual %)",2017,3.84949281
"Honduras","HND","GDP growth (annual %)",2017,4.788026945
"Heavily indebted poor countries (HIPC)","HPC","GDP growth (annual %)",2017,5.115397997
"Croatia","HRV","GDP growth (annual %)",2017,3.139195999
"Haiti","HTI","GDP growth (annual %)",2017,1.17328004
"Hungary","HUN","GDP growth (annual %)",2017,4.322809001
"IBRD only","IBD","GDP growth (annual %)",2017,4.600682981
"IDA & IBRD total","IBT","GDP growth (annual %)",2017,4.575494631
"IDA total","IDA","GDP growth (annual %)",2017,4.216477039
"IDA blend","IDB","GDP growth (annual %)",2017,2.743046051
"Indonesia","IDN","GDP growth (annual %)",2017,5.067406366
"IDA only","IDX","GDP growth (annual %)",2017,5.723644585
"Isle of Man","IMN","GDP growth (annual %)",2017,3.6
"India","IND","GDP growth (annual %)",2017,7.167888861
"Ireland","IRL","GDP growth (annual %)",2017,8.145296156
"Iran, Islamic Rep.","IRN","GDP growth (annual %)",2017,3.755187367
"Iraq","IRQ","GDP growth (annual %)",2017,-2.494642939
"Iceland","ISL","GDP growth (annual %)",2017,4.603781375
"Israel","ISR","GDP growth (annual %)",2017,3.536703188
"Italy","ITA","GDP growth (annual %)",2017,1.716167381
"Jamaica","JAM","GDP growth (annual %)",2017,1.003365318
"Jordan","JOR","GDP growth (annual %)",2017,2.115732889
"Japan","JPN","GDP growth (annual %)",2017,1.928757251
"Kazakhstan","KAZ","GDP growth (annual %)",2017,4.1
"Kenya","KEN","GDP growth (annual %)",2017,4.862538223
"Kyrgyz Republic","KGZ","GDP growth (annual %)",2017,4.7
"Cambodia","KHM","GDP growth (annual %)",2017,7.01503011
"Kiribati","KIR","GDP growth (annual %)",2017,0.328439777
"St. Kitts and Nevis","KNA","GDP growth (annual %)",2017,-1.977341942
"Korea, Rep.","KOR","GDP growth (annual %)",2017,3.062768462
"Kuwait","KWT","GDP growth (annual %)",2017,-4.712340346
"Latin America & Caribbean (excluding high income)","LAC","GDP growth (annual %)",2017,0.677350739
"Lao PDR","LAO","GDP growth (annual %)",2017,6.892530873
"Lebanon","LBN","GDP growth (annual %)",2017,0.551994777
"Liberia","LBR","GDP growth (annual %)",2017,2.468626095
"Libya","LBY","GDP growth (annual %)",2017,26.67587012
"St. Lucia","LCA","GDP growth (annual %)",2017,2.550017764
"Latin America & Caribbean","LCN","GDP growth (annual %)",2017,0.690910003
